kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_prad,koi_prad_err1,koi_prad_err2,koi_impact,koi_dor,koi_sma,koi_srho,koi_teq,koi_insol,koi_model_snr,koi_num_transits,koi_max_mult_ev,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_kepmag,koi_sparprov,koi_fittype,koi_dikco_msky
10002050,K02050.01,,CANDIDATE,CANDIDATE,0.976653083153275,0,0,0,0,8.535929507908463,0.0008535929507908464,-0.0008535929507908464,2.012636298595629,0.10063181492978146,-0.10063181492978146,273.93702348834415,21.914961879067533,-21.914961879067533,0.01587893760117232,1.5438038726525907,0.29940094505811155,-0.29940094505811155,0.8088380376907298,19.05230252454415,0.07896822899334845,2.2312012066854074,809.2498495262776,102.0925351471932,58.47067265456365,164,69.44655767483769,3,5461.1111557935865,200.0,-200.0,4.493135026695018,0.8913330388017108,0.1728626018538332,-0.1728626018538332,0.9016458834756984,15.556307953338656,KIC,LS,0.24224166248329831
10002050,K02050.02,Kepler-2796 b,CONFIRMED,CANDIDATE,0.9621126242408118,0,0,0,0,3.018940314565618,0.00030189403145656184,-0.00030189403145656184,1.7256364317608992,0.08628182158804497,-0.08628182158804497,294.1431420705374,23.531451365642994,-23.531451365642994,0.016154893064336907,1.5706331935689772,0.42326123973446766,-0.42326123973446766,0.7012299963904969,9.528325985826928,0.03949312831888578,1.6801308344220147,1144.3215015156277,408.18375090876265,105.57090177477096,463,117.60349840510615,3,5461.1111557935865,200.0,-200.0,4.493135026695018,0.8913330388017108,0.24020040361061815,-0.24020040361061815,0.9016458834756984,11.28682107558047,KIC,LS+MCMC,0.10254936435346725
10002050,K02050.03,Kepler-2797 b,CONFIRMED,CANDIDATE,0.9867379936521549,0,0,0,0,58.359328747060076,0.0058359328747060076,-0.0058359328747060076,5.0227745000417015,0.25113872500208506,-0.25113872500208506,574.7647543041999,45.98118034433599,-45.98118034433599,0.022361355936203392,2.17404644814053,0.6645669161339749,-0.6645669161339749,0.6341608916842121,68.63101907461476,0.28446273217366497,1.6537442960165194,426.37932523771,7.86770433361768,46.91889247126686,23,43.896594142643124,3,5461.1111557935865,200.0,-200.0,4.493135026695018,0.8913330388017108,0.27246448637351656,-0.27246448637351656,0.9016458834756984,15.339726690845646,KIC,LS+MCMC,0.6449040246495977
10002051,K02051.01,,FALSE POSITIVE,FALSE POSITIVE,0.032310401779197785,1,0,0,0,3.8915108207020332,0.00038915108207020335,-0.00038915108207020335,9.374348981881027,0.4687174490940514,-0.4687174490940514,55661.10348812629,4452.888279050103,-4452.888279050103,0.22484568522745085,27.613062631750992,7.691122972570511,-7.691122972570511,0.772040722498378,9.583060175888031,0.05017281644283397,2.832488811749858,1312.4321493878222,706.2702619877272,6.64649125138307,359,7.539834001250073,1,6281.359101754001,200.0,-200.0,4.381529756966557,1.1258987599714072,0.31359889097008986,-0.31359889097008986,1.1126265184191306,11.543484975144203,KIC,LS+MCMC,0.357075906873954
10002052,K02052.01,,FALSE POSITIVE,FALSE POSITIVE,0.2258777412323694,0,1,0,0,0.35703509718561244,3.5703509718561244e-05,-3.5703509718561244e-05,0.9702892340199059,0.0485144617009953,-0.0485144617009953,125872.54050788195,10069.803240630556,-10069.803240630556,0.33236630387483346,36.713102560753725,1.2871988814493502,-1.2871988814493502,0.6649673931758862,2.099507696847085,0.009886801540842979,0.9447750780704948,2817.6859802970293,15004.9254984199,8000.0,3921,8423.339986520607,1,6312.1306754217885,80.0,-80.0,4.432158268985132,1.012682769847479,0.035505692455536864,-0.035505692455536864,1.0114072879319964,13.916438278069785,Astero,LS,0.14015845571642654
10002053,K02053.01,,CANDIDATE,CANDIDATE,0.9169632205454408,0,0,0,0,5.1629575133043994,0.00051629575133044,-0.00051629575133044,2.5005649501260656,0.12502824750630329,-0.12502824750630329,522.2371451888486,41.778971615107885,-41.778971615107885,0.020440003452740427,1.6124698567066755,0.6320327919186622,-0.6320327919186622,0.006940436990507393,15.772891671055095,0.05304643543790388,2.7416797792306298,988.1733327438698,226.98439334424984,143.32806922826367,271,167.01028914096258,2,6067.551126234999,200.0,-200.0,4.5929710751251465,0.7232358752687781,0.28348361835145663,-0.28348361835145663,0.7470539469182087,17.590144051148584,KIC,LS+MCMC,0.13953801275739935
10002053,K02053.02,,FALSE POSITIVE,FALSE POSITIVE,0.07692577456437982,0,0,1,0,15.933715839321609,0.001593371583932161,-0.001593371583932161,3.399636838698606,0.1699818419349303,-0.1699818419349303,1227.4132535551541,98.19306028441234,-98.19306028441234,0.03174491976415144,2.50429146656545,0.5982312240182686,-0.5982312240182686,0.35784843053262194,33.43415346697383,0.11244372308480824,3.783113069502012,678.7246529924583,50.51704931301896,191.75426930483184,87,181.4361842019176,2,6067.551126234999,200.0,-200.0,4.5929710751251465,0.7232358752687781,0.1727683413422106,-0.1727683413422106,,11.607326727156405,KIC,LS+MCMC,1.924209035653663
10002054,K02054.01,,FALSE POSITIVE,FALSE POSITIVE,0.010895966648762934,0,0,1,0,12.770500252241883,0.0012770500252241882,-0.0012770500252241882,2.0312377909216184,0.10156188954608092,-0.10156188954608092,2219.508767520538,177.56070140164306,-177.56070140164306,0.04572394971390996,4.734995790982129,2.007811890181299,-2.007811890181299,0.8680536287247327,23.845251453741422,0.10527179078294213,2.9247792337466856,640.5876169762848,40.084607527195764,387.3162134530697,109,408.22955327211514,1,4836.198822338851,200.0,-200.0,4.462989334315073,0.9493911512646112,0.4025766708330307,-0.4025766708330307,,13.997641749267885,KIC,LS+MCMC,2.397474635608165
10002055,K02055.01,,FALSE POSITIVE,FALSE POSITIVE,0.1748064110343773,1,0,0,0,12.61335457304849,0.001261335457304849,-0.001261335457304849,16.364333147334552,0.8182166573667277,-0.8182166573667277,44977.818076394615,3598.2254461115695,-3598.2254461115695,0.2051170879192029,26.37392489058241,5.835219407918213,-5.835219407918213,0.8507835658824611,20.324463536672138,0.11141053495716732,13.526079945597372,792.2635248111156,93.78688815961516,5.792029403619947,110,6.740873130122681,1,5522.094849163589,200.0,-200.0,4.359592563834544,1.1788057447609213,0.2608102581823389,-0.2608102581823389,1.1595727992048697,12.413819210524494,KIC,LS+MCMC,0.4660049646379619
10002056,K02056.01,,FALSE POSITIVE,FALSE POSITIVE,0.03368311770440542,1,0,0,0,80.67126362653548,0.008067126362653549,-0.008067126362653549,7.98705726150008,0.39935286307500406,-0.39935286307500406,104920.40791126003,8393.632632900802,-8393.632632900802,0.3055263011813717,28.97984772334877,10.12340810417268,-10.12340810417268,0.7099554247058829,86.64943325578291,0.35038658369509257,1.5728269192802653,362.0730470547764,4.091176974745075,13.11208181306788,17,14.320698172219975,3,5210.791722966479,200.0,-200.0,4.50493053260506,0.8695945665579904,0.30377180606594395,-0.30377180606594395,0.8818305406097935,13.113546120184804,KIC,LS+MCMC,0.1613883174997413
10002056,K02056.02,,FALSE POSITIVE,FALSE POSITIVE,0.31481770340701065,1,0,0,0,1.2415183238192298,0.000124151832381923,-0.000124151832381923,6.163890816977311,0.30819454084886555,-0.30819454084886555,52311.609217034165,4184.928737362733,-4184.928737362733,0.2065535926196322,19.592066665560523,0.9339303074692341,-0.9339303074692341,0.309070458149041,5.361116471945583,0.021678887152688137,0.4006805857757951,1455.631478767878,1068.7330364551012,10.243454833759381,1127,10.432188011491474,3,5210.791722966479,80.0,-80.0,4.50493053260506,0.8695945665579904,0.041452529474426646,-0.041452529474426646,,12.495932939889668,SME,none,0.36277596445946947
10002056,K02056.03,,FALSE POSITIVE,FALSE POSITIVE,0.24168194470866977,0,1,0,0,3.751165691102817,0.00037511656911028173,-0.00037511656911028173,1.9552101225228804,0.09776050612614402,-0.09776050612614402,248026.2193963573,19842.097551708586,-19842.097551708586,0.4651965831263296,44.12492832301261,6.890369585723338,-6.890369585723338,0.6446536860437319,11.204624803704442,0.045308434908814386,0.5266469129520231,1006.8862284905284,244.67245669994148,8000.0,373,7817.475916501948,3,5210.791722966479,200.0,-200.0,4.50493053260506,0.8695945665579904,0.1357923555016068,-0.1357923555016068,,10.006569996850647,KIC,LS+MCMC,0.015550680334271889
10002057,K02057.01,,CANDIDATE,CANDIDATE,0.9903435605057853,0,0,0,0,87.53917967122162,0.008753917967122162,-0.008753917967122162,7.357033239112783,0.3678516619556392,-0.3678516619556392,4.738623952419505,0.37908991619356036,-0.37908991619356036,0.001957547342473467,0.19495807289023728,0.06488353811656686,-0.06488353811656686,0.23155473823854256,88.42894661159092,0.3754547873242249,1.994739650952045,365.8493857603065,4.2645459658957625,3.0,15,3.3565449413084627,1,5318.929212854725,80.0,-80.0,4.481630934891149,0.913057798092019,0.30387262023504924,-0.30387262023504924,0.9214004987047627,14.769034220966422,J-K,LS+MCMC,0.22152917676199743
10002058,K02058.01,,FALSE POSITIVE,FALSE POSITIVE,0.006345037507989564,1,0,0,0,0.31734688810870454,3.1734688810870455e-05,-3.1734688810870455e-05,2.158123456624306,0.10790617283121531,-0.10790617283121531,88550.47522016919,7084.038017613535,-7084.038017613535,0.2675053748026168,27.795939418142172,4.433580434857096,-4.433580434857096,0.22409905255465246,2.025761779294712,0.008973698260845592,8.217008641942003,3332.632520425468,29363.863104884294,6.4176315328331395,4411,6.532545585101859,1,7333.4151072638315,200.0,-200.0,4.461369050603915,0.9526166431222923,0.15194674471443104,-0.15194674471443104,,14.02523523547348,KIC,MCMC,0.1440607640125872
10002059,K02059.01,,CANDIDATE,CANDIDATE,0.76131590905329,0,0,0,0,6.780757927868491,0.0006780757927868491,-0.0006780757927868491,1.6411945973791924,0.08205972986895962,-0.08205972986895962,486.9356637909691,38.95485310327753,-38.95485310327753,0.020329071811755674,0.9827163854109804,0.1632852605912896,-0.1632852605912896,0.5357335775536682,26.651466318601777,0.05492448595092142,8.317486166106987,490.4082644030645,13.76875272245992,116.61253360830719,206,128.094307743263,1,3914.1997866967486,200.0,-200.0,4.826941066935424,0.4431798111786488,0.07363745230200942,-0.07363745230200942,0.4807529649049808,12.583201557014252,KIC,LS+MCMC,0.13121991269251798
10002060,K02060.01,,CANDIDATE,CANDIDATE,0.9710174801473677,0,0,0,0,52.78746643345255,0.0052787466433452555,-0.0052787466433452555,3.900951229266021,0.19504756146330104,-0.19504756146330104,244.39837690791808,19.551870152633448,-19.551870152633448,0.01446288065054165,0.9439752949343451,0.04894721333786277,-0.04894721333786277,0.5713409802120147,84.84238498142115,0.23607659892923855,5.437649556159748,371.3858094011794,4.528607699068998,20.977110971120858,26,21.402337198173175,3,5288.790865669966,80.0,-80.0,4.683506370404027,0.5983773509483205,0.03102719320154423,-0.03102719320154423,0.6299087369020497,15.872942082863803,SME,LS+MCMC,0.035185801867612804
10002060,K02060.02,,CANDIDATE,CANDIDATE,0.9725438165186578,0,0,0,0,51.543494338220256,0.005154349433822026,-0.005154349433822026,4.4148904320567155,0.22074452160283578,-0.22074452160283578,178.3943917347431,14.271551338779448,-14.271551338779448,0.012096603050659285,0.7895311251166377,0.23621063282740185,-0.23621063282740185,0.3513281881053528,83.50418237275885,0.23235300817209031,4.269597994204943,374.3498173457204,4.674917824318748,15.495551426966923,27,16.190211630797776,3,5288.790865669966,200.0,-200.0,4.683506370404027,0.5983773509483205,0.179021558796946,-0.179021558796946,0.6299087369020497,14.801679756778388,KIC,LS+MCMC,0.4574555523842899
10002060,K02060.03,Kepler-2812 b,CONFIRMED,CANDIDATE,0.8197730652352138,0,0,0,0,21.246372959729,0.0021246372959729002,-0.0021246372959729002,2.7975201241142584,0.13987600620571292,-0.13987600620571292,1002.3513234769865,80.18810587815892,-80.18810587815892,0.02940991514258026,1.919550744524158,0.7960109823661846,-0.7960109823661846,0.6037752031369611,46.25040322376286,0.1286931985064163,3.9652280247596203,503.0069409280211,15.239102510756805,135.60956884582592,65,126.26286407416953,3,5288.790865669966,200.0,-200.0,4.683506370404027,0.5983773509483205,0.24813876075577396,-0.24813876075577396,0.6299087369020497,14.004958546121482,KIC,LS+MCMC,0.06737279516803549
10002061,K02061.01,,FALSE POSITIVE,FALSE POSITIVE,0.31561886038992254,0,1,0,0,22.124882559146055,0.0022124882559146058,-0.0022124882559146058,2.170659558749035,0.10853297793745176,-0.10853297793745176,125225.84983063363,10018.067986450691,-10018.067986450691,0.3474579398375643,43.61480912675995,12.469593493083647,-12.469593493083647,0.9224652142976378,30.06271285229121,0.16087707073885218,0.35089845679457554,777.4715448204032,86.97641258801197,8000.0,63,9282.889718309478,1,6590.574016476541,200.0,-200.0,4.371077869534538,1.1508031889084773,0.3290177864708012,-0.3290177864708012,1.134751984679975,14.80085533405937,KIC,LS+MCMC,0.8938668205218948
10002062,K02062.01,,FALSE POSITIVE,FALSE POSITIVE,0.26860366380234546,1,0,0,0,1.3970501851046213,0.00013970501851046213,-0.00013970501851046213,2.1918618368014546,0.10959309184007274,-0.10959309184007274,33025.68002156638,2642.0544017253105,-2642.0544017253105,0.16307447957572366,10.201166906454947,4.5508956389519515,-4.5508956389519515,0.18021785295039672,7.762048929067791,0.020700196762372967,1.3440265752252913,970.5902363950022,211.2550755396445,8.691822700329313,1002,9.841723625327395,1,4180.6976544698155,200.0,-200.0,4.703792541707239,0.5734996707011477,0.25584692165783063,-0.25584692165783063,0.6062892327899413,14.811216619248045,KIC,LS+MCMC,0.049709595079795034
10002063,K02063.01,Kepler-2815 b,CONFIRMED,CANDIDATE,0.9329610897466538,0,0,0,0,66.49211267833526,0.0066492112678335265,-0.0066492112678335265,6.2099783746416115,0.3104989187320806,-0.3104989187320806,196.7553836928874,15.740430695430991,-15.740430695430991,0.012651918841460717,1.1534050989027576,0.18015650368455494,-0.18015650368455494,0.2886152139581557,78.31687088602419,0.30437924969363367,2.014995224079875,359.6401376697949,3.9823194962778032,15.04715261794613,21,17.93120533699366,1,4920.627317260374,200.0,-200.0,4.523874762465719,0.8357854192515339,0.13054578925143182,-0.13054578925143182,0.8509132989766016,13.938156480087077,KIC,LS+MCMC,0.20797302650656635
10002064,K02064.01,,FALSE POSITIVE,FALSE POSITIVE,0.05230891387787236,0,1,0,0,1.0831801112948494,0.00010831801112948494,-0.00010831801112948494,1.172292230557501,0.05861461152787505,-0.05861461152787505,493664.12914186623,39493.1303313493,-39493.1303313493,0.6668176166872912,67.28951158786867,28.705094314249894,-28.705094314249894,0.7476858679022242,4.6873635090093915,0.020165230530225082,0.8783682929122134,1500.8905362611918,1207.9794768102204,8000.0,1292,8515.22148167148,1,5023.865352189125,200.0,-200.0,4.475348436835195,0.9251446290116166,0.39465829374347716,-0.39465829374347716,,14.666808241763988,KIC,LS+MCMC,0.07969659860464212
10002065,K02065.01,,CANDIDATE,CANDIDATE,0.9436260731539121,0,0,0,0,1.1916503189291134,0.00011916503189291136,-0.00011916503189291136,0.8212834836740605,0.04106417418370303,-0.04106417418370303,176.638900554669,14.13111204437352,-14.13111204437352,0.013063580796577205,1.7177007470431296,0.3707695905112559,-0.3707695905112559,0.9272511736436702,4.1504890130637415,0.02326584245056678,0.8142915616542672,1682.375160504676,1907.0183380268604,100.90779205848416,1174,113.1367097434192,3,5299.039250151414,80.0,-80.0,4.348908983287679,1.205464956183483,0.26020233672786347,-0.26020233672786347,,14.358311627215757,J-K,MCMC,0.10326663143243782
10002065,K02065.02,,FALSE POSITIVE,FALSE POSITIVE,0.11446978469433057,0,1,0,0,13.74394838615548,0.001374394838615548,-0.001374394838615548,4.134311488071657,0.20671557440358287,-0.20671557440358287,374823.20727308147,29985.856581846518,-29985.856581846518,0.5650399775355464,74.29583103097893,15.36648208161161,-15.36648208161161,0.5513617183254843,21.18724018364773,0.11876648523186811,1.4921424603510658,744.6210115923141,73.18205938606654,8000.0,101,7444.455282493006,3,5299.039250151414,200.0,-200.0,4.348908983287679,1.205464956183483,0.24932429440731896,-0.24932429440731896,1.183148154532469,13.431934529454281,KIC,LS+MCMC,0.04557528898463691
10002065,K02065.03,Kepler-2819 b,CONFIRMED,CANDIDATE,0.9938062034305402,0,0,0,0,3.3574333792564484,0.0003357433379256449,-0.0003357433379256449,3.0717288282780135,0.15358644141390068,-0.15358644141390068,809.2376948871944,64.73901559097555,-64.73901559097555,0.025486737990184298,3.3511936403304166,0.9909906316129216,-0.9909906316129216,0.1296471594036107,8.279516616200807,0.04641138153915634,1.0884270513176513,1191.1596975865457,479.2293875782596,275.41346545394424,416,276.42238535324316,3,5299.039250151414,200.0,-200.0,4.348908983287679,1.205464956183483,0.35647133723902885,-0.35647133723902885,,12.929730189331595,KIC,LS,0.8290385604324932
10002066,K02066.01,Kepler-2820 b,CONFIRMED,CANDIDATE,0.9843293588697911,0,0,0,0,10.28528999335238,0.0010285289993352382,-0.0010285289993352382,1.79879517641256,0.089939758820628,-0.089939758820628,934.2052403698535,74.73641922958828,-74.73641922958828,0.028270998934403022,1.3279272272488172,0.4589963027731512,-0.4589963027731512,0.5697253543386156,35.89888089603502,0.0718866552157083,10.996320121221098,438.6821494060103,8.81583249626835,181.6547656876877,136,174.32172434532342,1,4063.6385563544045,80.0,-80.0,4.840666345545153,0.4306281758053941,0.14884606363115632,-0.14884606363115632,,12.968531596716533,Solar,LS+MCMC,0.13187633436418808
10002067,K02067.01,,FALSE POSITIVE,FALSE POSITIVE,0.09666753030256776,0,1,0,0,14.720297546428384,0.0014720297546428384,-0.0014720297546428384,3.80705392395214,0.190352696197607,-0.190352696197607,132807.18511624512,10624.57480929961,-10624.57480929961,0.33688203481772805,38.71049008329646,13.057937223893179,-13.057937223893179,0.5649227905473624,24.373536843084523,0.11939980503427017,0.8697151993877068,790.76574473078,93.07967756671657,8000.0,95,7777.306979584035,3,6035.757454304236,200.0,-200.0,4.4132968792407485,1.0534650665398737,0.35535795792928637,-0.35535795792928637,,12.63151106282955,KIC,LS+MCMC,1.9208244215177885
10002067,K02067.02,,CANDIDATE,CANDIDATE,0.807594453858283,0,0,0,0,127.10017855090055,0.012710017855090057,-0.012710017855090057,9.194908400610089,0.45974542003050445,-0.45974542003050445,432.27637616177043,34.58211009294163,-34.58211009294163,0.01870190049305766,2.1490007146478094,0.5502620227999863,-0.5502620227999863,0.2373265526225431,102.58210396531884,0.5025238352692951,1.1694641802162749,385.45290559757956,5.25471025701552,23.911189932942197,11,22.746288101229375,3,6035.757454304236,200.0,-200.0,4.4132968792407485,1.0534650665398737,0.26974482349502366,-0.26974482349502366,1.0479923799722362,13.758011283519416,KIC,LS,2.7574333921122833
10002067,K02067.03,,CANDIDATE,CANDIDATE,0.7708575076647833,0,0,0,0,14.790119210595082,0.0014790119210595083,-0.0014790119210595083,3.5383965748809,0.176919828744045,-0.176919828744045,82.91078815276923,6.632863052221539,-6.632863052221539,0.008503623350765597,0.9771355945709728,0.32680514076835115,-0.32680514076835115,0.6431906851980128,24.4505488006607,0.11977706717636721,1.0517360209270363,789.5194241036394,92.49425436715643,13.444293155946626,94,13.678748112416285,3,6035.757454304236,200.0,-200.0,4.4132968792407485,1.0534650665398737,0.35233369992653335,-0.35233369992653335,1.0479923799722362,14.764360825286795,KIC,LS+MCMC,0.7137617566467916
10002068,K02068.01,,CANDIDATE,CANDIDATE,0.965982081355818,0,0,0,0,2.746548722095044,0.0002746548722095044,-0.0002746548722095044,2.8467064430088342,0.14233532215044173,-0.14233532215044173,10616.73541935248,849.3388335481985,-849.3388335481985,0.09389262916168177,13.907280244869,3.9678279711172793,-3.9678279711172793,0.4276379687037649,6.662702860292099,0.04207221688541669,0.8781918304880985,1528.4655255208797,1299.2300884978226,3994.9385930767316,509,3942.6742877483684,1,6099.6585542618295,200.0,-200.0,4.292011002506611,1.3579382660053356,0.3874276882350421,-0.3874276882350421,,15.354309898102887,KIC,LS+MCMC,0.08504126853358618
10002069,K02069.01,,CANDIDATE,CANDIDATE,0.8735259854516346,0,0,0,0,21.81026505601672,0.002181026505601672,-0.002181026505601672,4.870172684978484,0.24350863424892422,-0.24350863424892422,2260.9047354162685,180.8723788333015,-180.8723788333015,0.04452984931445439,6.929072602347813,1.4722131914520253,-1.4722131914520253,0.6627313606283617,25.619873218558055,0.16995545481516747,0.5797696030251821,761.2962023856131,79.96098448497582,301.9010052926863,64,315.78777549780824,1,5957.537792516153,200.0,-200.0,4.268456504048614,1.4265703951706745,0.30310199861285464,-0.30310199861285464,1.3767779009542482,14.312164256014972,KIC,LS+MCMC,0.23458274522955522
10002070,K02070.01,,FALSE POSITIVE,FALSE POSITIVE,0.020485560235281138,0,1,0,0,1.952661433783179,0.0001952661433783179,-0.0001952661433783179,2.2464314323393393,0.11232157161696697,-0.11232157161696697,88257.56373558886,7060.605098847109,-7060.605098847109,0.27372117515006994,37.524282234074455,6.043509262884338,-6.043509262884338,0.5367588781384273,5.6027541808857295,0.03274460921022425,0.24316595287413362,1288.8710612048878,656.9031881707147,8000.0,716,9306.176780802702,2,4716.663693138027,200.0,-200.0,4.328978381304834,1.2568206818031402,0.2024184602621016,-0.2024184602621016,,15.64542394000017,KIC,LS+MCMC,0.06664057079288067
10002070,K02070.02,,CANDIDATE,CANDIDATE,0.9717056715070016,0,0,0,0,31.85036490701463,0.003185036490701463,-0.003185036490701463,6.4130858380655615,0.3206542919032781,-0.3206542919032781,2914.889307462667,233.19114459701336,-233.19114459701336,0.04876988134650952,6.685835654349369,2.313205914586519,-2.313205914586519,0.31295298754855216,36.0351674153665,0.21060311353061098,0.917389398121036,508.21442151885395,15.880033643107675,322.0902870209226,43,302.23227007902676,2,4716.663693138027,200.0,-200.0,4.328978381304834,1.2568206818031402,0.43484243182531646,-0.43484243182531646,1.228417477537914,12.26921120282068,KIC,LS,0.6149328717706609
10002071,K02071.01,Kepler-2828 b,CONFIRMED,CANDIDATE,0.5543476515770432,0,0,0,0,8.194020420998589,0.000819402042099859,-0.000819402042099859,3.1288310132814705,0.15644155066407353,-0.15644155066407353,229.74085955020922,18.37926876401674,-18.37926876401674,0.01368690567591762,1.2812020079093471,0.422714388270128,-0.422714388270128,0.30732759718652214,19.03848824909274,0.07597645782757277,1.5139099285129063,826.8499462694747,111.26800185083381,50.04981633072267,170,48.50258182281315,1,5577.859711708566,200.0,-200.0,4.5112392090809905,0.8581864577996638,0.28314642132231266,-0.28314642132231266,,15.583860812260347,KIC,LS+MCMC,0.08963883410767748
10002072,K02072.01,,FALSE POSITIVE,FALSE POSITIVE,0.06580719827405701,0,0,1,0,14.025401884311918,0.001402540188431192,-0.001402540188431192,4.379897563304828,0.21899487816524144,-0.21899487816524144,10193.49667681157,815.4797341449256,-815.4797341449256,0.091929703012842,11.516270109877722,3.4676732174348377,-3.4676732174348377,0.4186731879444606,22.21590898450763,0.11864633255130094,2.997730574240423,643.6692949829453,40.8615323158344,1697.3769330764082,99,1879.7926628217103,1,4690.503784387822,200.0,-200.0,4.372041195037504,1.1484849439902167,0.345821211460306,-0.345821211460306,,15.46906005630479,KIC,LS,0.0945395967843031
10002073,K02073.01,,FALSE POSITIVE,FALSE POSITIVE,0.2714992045328128,0,0,1,0,0.42782272489051265,4.2782272489051266e-05,-4.2782272489051266e-05,1.4984178880812757,0.07492089440406378,-0.07492089440406378,5950.1211098776175,476.0096887902094,-476.0096887902094,0.06908414608642868,8.665888537993212,2.474621326873635,-2.474621326873635,0.11453799389247432,2.166829172507437,0.011587603447268608,1.6145721046418227,2285.186878067868,6491.579280362878,5672.9198574061365,3272,5375.341567292119,2,5200.663005305639,200.0,-200.0,4.371404603642218,1.1500163786278204,0.3283973760254956,-0.3283973760254956,1.134053708416032,11.88376001442834,KIC,LS+MCMC,1.2422170251451168
10002073,K02073.02,,CANDIDATE,CANDIDATE,0.9866394110090629,0,0,0,0,0.3,3e-05,-3e-05,1.205567669047986,0.0602783834523993,-0.0602783834523993,1453.7017377054408,116.29613901643526,-116.29613901643526,0.0347715324403092,4.361727566929122,1.3140081451061862,-1.3140081451061862,0.4366189496722648,1.7102631726745294,0.00914601468674472,1.0990494076718007,2572.1872818194825,10420.146505792156,1655.112237184174,4666,1648.004731500893,2,5200.663005305639,200.0,-200.0,4.371404603642218,1.1500163786278204,0.3464523781769316,-0.3464523781769316,1.134053708416032,12.241380599100673,KIC,LS+MCMC,0.7169430452442422
10002074,K02074.01,,FALSE POSITIVE,FALSE POSITIVE,0.027467223981024004,0,1,0,0,0.6687942786746541,6.687942786746541e-05,-6.687942786746541e-05,0.060487050485826026,0.0030243525242913015,-0.0030243525242913015,133490.9861785713,10679.278894285704,-10679.278894285704,0.3703739413086331,32.150543401973565,5.91080206240903,-5.91080206240903,1.0523677604134472,3.7765732064469093,0.013975908467691086,0.9943284755582767,2475.6522406913987,8941.7399042793,8000.0,2093,7947.802262226573,1,7438.12113445379,200.0,-200.0,4.54728009498019,0.7958243355925168,0.14631043915253986,-0.14631043915253986,0.814208241076376,12.989741996618624,KIC,LS+MCMC,0.15328944532624406
10002075,K02075.01,,CANDIDATE,CANDIDATE,0.8638865194794144,0,0,0,0,120.69097692767937,0.012069097692767938,-0.012069097692767938,6.592705277964147,0.3296352638982074,-0.3296352638982074,250.82793841309868,20.066235073047896,-20.066235073047896,0.014166540748814087,0.9957421058002177,0.35292996555282174,-0.35292996555282174,0.026658889980550327,139.80352753543622,0.4189241836217983,3.530205764656669,305.5814557967301,2.075732863426666,14.23807495009845,11,16.963859597071355,1,5586.125839836631,200.0,-200.0,4.648111416485741,0.6443953199615492,0.22839891649822347,-0.22839891649822347,,14.71818791496463,KIC,LS+MCMC,0.15102571654579336
10002076,K02076.01,Kepler-2834 b,CONFIRMED,CANDIDATE,0.9766601535810454,0,0,0,0,1.1769805268920788,0.00011769805268920788,-0.00011769805268920788,1.3854346995684392,0.06927173497842197,-0.06927173497842197,7.227817954609343,0.5782254363687475,-0.5782254363687475,0.0024267060494518023,0.1781854581517904,0.0727130142208912,-0.0727130142208912,0.30091508283602064,6.189193009890997,0.019374181193519562,4.05040185245423,1152.078947567793,419.36525102575007,4.154658522172808,1189,4.213271275656777,3,4431.226081611544,200.0,-200.0,4.62724218523093,0.6731694617414454,0.27470356533235185,-0.27470356533235185,0.7003448919621456,10.5883893127879,KIC,LS+MCMC,0.25059504599330007
10002076,K02076.02,,FALSE POSITIVE,FALSE POSITIVE,0.0013224153960771869,0,1,0,0,23.847888553942298,0.00238478885539423,-0.00238478885539423,3.0178684631659305,0.15089342315829654,-0.15089342315829654,287541.61345429387,23003.32907634351,-23003.32907634351,0.5010932311406976,36.79371343213837,6.782241531695182,-6.782241531695182,0.6476007713431617,45.9996432666814,0.14399380049413638,2.4150911730920197,422.5927305063499,7.591919019566022,8000.0,58,9432.122787432567,3,4431.226081611544,200.0,-200.0,4.62724218523093,0.6731694617414454,0.12408635757063294,-0.12408635757063294,,14.386906056312494,KIC,LS+MCMC,1.194012315731241
10002076,K02076.03,Kepler-2836 b,CONFIRMED,CANDIDATE,0.838191100118903,0,0,0,0,2.645731328349806,0.00026457313283498063,-0.00026457313283498063,0.4459032296537855,0.022295161482689275,-0.022295161482689275,66.03062342562522,5.282449874050018,-5.282449874050018,0.008070726566621136,0.5926082852993588,0.22585439795020548,-0.22585439795020548,0.9721626672628119,10.620663961349644,0.033246122338378196,3.227001759171916,879.4748403616333,142.4154670430857,25.315429219447672,529,24.8685854093678,3,4431.226081611544,200.0,-200.0,4.62724218523093,0.6731694617414454,0.2565578093854614,-0.2565578093854614,0.7003448919621456,14.837689273246093,KIC,LS+MCMC,0.0032201698677799466
